CID,SMILES
514100,C1C2=CC=CC=C2C(=O)N(C1=O)O
138591,CC(=O)NOC
5335621,CCOC(=O)C1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=C(O3)[N+](=O)[O-])/C(=O)N2
5702253,C1CNCC2=C1C(=O)NO2.Cl
15105748,CN(C(=O)C1=CC=C(C=C1)OC)OC
17230,C1=C(OC(=C1)[N+](=O)[O-])CO
158397,CC1=C(C(=O)NO1)C[C@@H](C(=O)O)N
44593672,C/C=C/1\CN([C@H]2C[C@@]3([C@H]4C[C@@H]1[C@@H]2CO4)C5=CC=CC=C5N(C3=O)OC)C
3050079,C1=CC2=C(C=C1Br)C(=O)NO2
175396,CC(C)[C@@H](C(=O)NO[C@H](CC(=O)O)C(=O)O)N
16214875,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO.OS(=O)(=O)O
24951314,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO
2253,CC(C)(C)C1=C(C(=O)NO1)CC(C(=O)O)N
9568055,C1CN(C(=O)N1)/N=C/C2=CC=C(O2)[N+](=O)[O-]
777378,COC1=CC=C(C=C1)C(=O)N(C2=CC=CC=C2)O
10044321,CC(C)ON(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C2=CC=CC=C2
394449,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(O2)[N+](=O)[O-]
199875,C1=CC=C2C(=C1)C(=O)N(C2=O)OCCBr
5004084,C1CC(=O)N(C1=O)OC(=O)C(=O)ON2C(=O)CCC2=O
23725423,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO.CC(C(=O)O)O
134571,CCCCC(=O)NO
10272,CCC(C)C1=CN=C(C(=O)N1O)CC(C)C
9804991,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl
9576185,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-].Cl
419176,CCCC(=O)NO
100796,C1CC(=O)N(C1=O)OC(=O)CC2=CC=C(C=C2)[N+](=O)[O-]
122153,C1CC(=O)N(C1=O)OC(=O)C2=CC=C(C=C2)N=[N+]=[N-]
121878,CC(=O)N([C@H]1[C@@H](C(OC2=C1C=C(C=C2)C#N)(C)C)O)O
4797,C(C(=O)NO)OP(=O)(O)O
449178,C(CC(=O)NO)[C@@H](C(=O)O)N
9956637,CC1=C(C=CC(=C1)I)NC2=C(C(=C(C=C2C(=O)NOCC3CC3)F)F)F
388550,CS(=O)(=O)CCOC(=O)ON1C(=O)CCC1=O
72967,C1=CN=CC=C1C(=O)NO
426839,CC1=CC=C(C=C1)C(=O)NO
16117309,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)/COC1=CC=CC2=CC=CC=C21
6436367,CCCCCCCC/C=C\CCCCCCCC(=O)NO
123854,C1C(C(=O)N(C1=O)OC(=O)CCCCCCC(=O)ON2C(=O)CC(C2=O)S(=O)(=O)O)S(=O)(=O)O
88356,C1=CC(=CC=C1C(=O)NO)C(=O)NO
269946,C1=CC(=CC=C1C(=O)NO)O
21397854,CC(C)(C)C1=CC=C(C=C1)C(=O)NO
6603720,C1CN(C(=O)[C@@H]1N)O
21348,CC(=O)C1=CC=C(O1)[N+](=O)[O-]
445375,C(C(=O)NO)P(=O)(O)O
21123652,CCC1=N[C@H]2C[C@@]3([C@H]4C[C@@H]1[C@@H]2CO4)C5=CC=CC=C5N(C3=O)OC
693996,C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
11444934,C(CCN)CCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)O)O)O)O
15056663,CC1(CON(C1=O)CC2=C(C=C(C=C2)Cl)Cl)C
448650,C1(=NONC1=O)C(=O)O
193479,C1=CN(C(=O)C=C1C(=O)O)O
3035550,C1CC(=O)N(C1=O)OC(=O)CCCCCNC2=C(C=C(C=C2)N=[N+]=[N-])[N+](=O)[O-]
6414792,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C2=CN=C(N=N2)N(CO)CO
10008761,CC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)C)O)O)O
9830392,CC1=CC(=C(C(=C1)C(=O)NO)N(CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OCCNC(=O)C4=CC5=CC=CC=C5O4)C
255292,C1=CC=C(C=C1)CON2C(=O)C3=CC=CC=C3C2=O
2249224,C1=CC=C2C(=C1)C(=O)N(C2=O)OCCON3C(=O)C4=CC=CC=C4C3=O
24970582,CC(C)CC1=C(C(=O)N(C1=O)O)C2=CC=C(C=C2)O
9571008,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-].O
6439259,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C/2\CCON(C2=O)C
53424,COC1=CC2=C(C=C1)C3=C(C=C2)OC(=C3)[N+](=O)[O-]
21054,CSCC1CN(C(=O)O1)N=CC2=CC=C(O2)[N+](=O)[O-]
445302,CC(=O)ONC(=O)C1=CC=CC=C1O
125520,C1CNCCC1C2=CC(=O)NO2
77406,C1=C(OC(=C1)[N+](=O)[O-])C2=NN=C(O2)N
23689369,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)[O-].[Na+]
73679,CCC(C)(C1=CN=C(C(=O)N1O)CC(C)C)O
24860324,CCOC(=O)C1=CONC1=O
44601455,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)/C=N/NC(=O)CCCCCCC(=O)NO
15171,CC(=O)N(C1=CC=C(C=C1)Cl)O
157806,C1=CC=C(C=C1)CCCCC(=O)N(CC2=CC=CC=C2)O
13507024,C[C@@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
129265,CC(=O)N(CC1=CC=C(C=C1)OCC2=CC=CC=C2)O
121876,CC(C1=CC=C(C=C1)OCC2=CC=CC=C2)N(C(=O)C)O
3059529,C1=CC(=NC=C1C(=O)NO)N
25164,C1=CC=C2C=C(C=CC2=C1)C(=O)NO
2733518,C(C1=C(C(=O)NO1)Br)C(C(=O)O)N
16463,C1=C(OC(=C1)[N+](=O)[O-])C2=NNC(=O)O2
748410,COC(=O)CON1C(=O)C2=CC=CC=C2C1=O
150934,CC1=CC=C(C=C1)C(=O)N(C)O
73284,CC(C)N(C(=O)C(=O)O)O
28140,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O
11412577,COC1=CC2=C(C=C1)C(=O)NO2
13590964,CC1=CC(=O)N(C(=C1)CC2=CC=CC=C2)O
28091,CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)OS(=O)(=O)O
899314,CCOC(=O)/C=C/C1=CC=C(O1)[N+](=O)[O-]
6914621,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)[C@@]4(CCN(C4=O)[C@H](C)C(=O)NO)C
93913,C1C2C=CC1C3C2C(=O)N(C3=O)OC(=O)OCC4=CC=CC=C4
146119,C1=CC(=O)N(C=C1C(=O)O)O
446504,CC(C)[C@H](C(=O)NO)N(CC1=CN=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
801008,C1=CC=C2C(=C1)C(=C(S2)C(=O)NO)Cl
11449246,C1=CC=C(C=C1)C(=O)NC(=O)NCCCCCC(=O)NO
11625778,COC(=O)N1CC2(CC2)C[C@@H]([C@H]1C(=O)N3CCC(=CC3)C4=CC=CC=C4)C(=O)NO
21119,C1=C(OC(=C1)[N+](=O)[O-])C2=NC=NN2
37836,CC1CON2C1=NC3=CC=CC=C3C2=O
262936,CS(=O)(=O)ON1C(=O)C2=CC=CC=C2C1=O
792579,C1=CC=C(C=C1)C(=O)ON2C(=O)C3=CC=CC=C3C2=O
5284340,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C2=NOC(=N2)N
6897752,C1=C(OC(=C1)[N+](=O)[O-])/C=N/N=C/C2=CC=C(O2)[N+](=O)[O-]
11132470,COC1=CC2=C(C=C1)N(C(=O)C(O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
5487313,CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)CC(=O)NO
46926364,C[C@@H](CONC(=O)C1=C(C2=CN=CC(=C2O1)F)NC3=C(C=C(C=C3)I)F)O
9570442,CN(C)/C=N/C1=NN=C(O1)/C=C/C2=CC=C(O2)[N+](=O)[O-]
10398471,C(CCN)CCN(C(=O)CCC(=O)O)O
47697,COC1=CC=C(C=C1)C(=O)NCC(=O)NO
9994848,C1=CC=C(C=C1)CCCC(=O)NC2=CC=C(C=C2)C(=O)NO
11287488,CCCC(=O)NC1=CC=C(C=C1)C(=O)NO
11196500,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)NO
31772,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-]
9965141,C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
20778197,C(CC(=O)NO)C(CCC(=O)O)C(=O)O
303188,C(C(=O)NO)C(=O)NO
11708207,C1=CC=C2C(=C1)C=C(S2)C(=O)NO
10206158,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O
10314642,CC(C)C[C@@H]1[C@H](C(=O)N(C1=O)O)C2=CC=C(C=C2)OCC=C(C)C
6433883,COC1=CC=C(C=C1)/C=C/C(=O)NO
6376322,CC(/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
5353356,C1=C(OC(=C1)[N+](=O)[O-])/C=N\NC(=O)N
2366824,CC1=CC=C(C=C1)CONC(=O)C2=CC=CC=C2
569575,CN(C(=O)C1=CC=CC=C1)OC
6445533,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)/C=C/C(=O)NO
125175,C1CC(CCC1CN2C(=O)C=CC2=O)C(=O)ON3C(=O)CCC3=O
83172,C1CC(=O)N(C1=O)OC(=O)OCC2=CC=CC=C2
233582,C1=C(OC(=C1)Br)[N+](=O)[O-]
134122,C1CC(=O)N(C1=O)OC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24
12577,C1=C(OC(=C1)[N+](=O)[O-])C(=O)O
676246,C1CC(=O)N(C1=O)OC(=O)ON2C(=O)CCC2=O
73026,C1=CC=C2C(=C1)C(=O)N(N=N2)O
24753719,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
70341,CCOC(=O)C1=CC=C(O1)[N+](=O)[O-]
94881,C1=C(OC(=C1)[N+](=O)[O-])C#N
6710714,C1CC(=O)N(C1=O)OC(=O)CCCC[C@H]2[C@@H]3[C@H](CS2)NC(=O)N3
3994,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
716426,C1CC(=O)N(C1=O)OC(=O)C2=CC=CC=C2
90711,C1=C(OC(=C1)[N+](=O)[O-])C(=O)Cl
99557,C1CC(=O)N(C1=O)OC(=O)CCC2=CC=C(C=C2)O
23626877,C1CCC(C1)OC2=CC(=C(C=C2)C(=O)C3=CC(=C(C=C3)OCC4=CC5=C(C=C4)C(=O)NO5)CCC(=O)O)O
5462962,C1=C(OC(=C1)[N+](=O)[O-])/C=C/C=O
10060751,CN(C(=O)CNC(=O)OCC1=CC=CC=C1)OC
2763902,COC(=O)C1=CC=CC=C1C(=O)N2CC(CO2)O
11381449,CN1C=C(C=C1/C=C/C(=O)NO)/C=C/C(=O)C2=CC(=CC=C2)F
15940949,C1CCC(C1)OC(=O)[C@H](C2=CC=CC=C2)NCC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO
6438637,C[C@H](/C=C(\C)/C=C/C(=O)NO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(=O)C2=CC=C(C=C2)N(C)C
72792467,C1=C(C(=O)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CNC(=O)[C@H](CCC(=O)N)N(C(=O)CN=C(N)N)O)O)O
9554784,C1CN(C(=S)N1)/N=C/C2=CC=C(O2)[N+](=O)[O-]
58074180,CN1CCN(CC1)C(=O)N(CCCCCCC(=O)NO)C2=CC=C(C=C2)C3=CC4=C(C=C3)C=NN4C
10095659,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.Cl
5462428,CC[C@@H]1[C@@H]2C[C@@H]3[C@]4(C[C@@H]([C@H]2CO3)N1)C5=C(C=C(C=C5)OC)N(C4=O)OC
10549329,CC(C)CC(C(=O)NO)N(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
3247071,C[C@H]([C@H](C(=O)N(CCC[C@@H](C(=O)O)NC(=O)[C@@H](CCCN(C=O)O)N)O)NC(=O)[C@@H](CCCN(C=O)O)N)O
5043691,C1=CC(=CC=C1C(=O)NO)[N+](=O)[O-]
90479372,CN(CC1=CC=C(C=C1)/C=C/C(=O)NO)CC23CC4CC(C2)CC(C4)C3
6436206,C[C@H]1C(=O)N(/C(=C/C2=CC=C(C=C2)OC/C=C(\C)/CCC=C(C)C)/C(=O)N1O)O
9847263,C[C@H](/C=C(\C)/C=C/C(=O)NO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(=O)C2=CC=C(C=C2)N(C)C
4118131,C1=CC=C(C=C1)CCC(=O)NO
4219,CC(C)CC(CC(=O)NO)C(=O)NC(CCC1=CC=CC=C1)C(=O)NC
251002,CCC1C2CC3C4(CC(C2CO3)N1)C5=CC=CC=C5N(C4=O)OC
9577021,C1C(=NC(=O)N1/N=C/C=C/C2=CC=C(O2)[N+](=O)[O-])[O-].[K+]
11606728,C1CCNC(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCC1)O)O
135348858,C1=CC(=C(C=C1C(=O)NCCC2=CC(=NO2)C(=O)NO)Cl)Cl
154699463,C1=CC(=CC=C1CN)NC(=O)N(CCCCO)CC2=CC=C(C=C2)C(=O)NO
24883441,C(CCN(C(=O)CCC(=O)NCCCCN(C(=O)CCC(=O)O)O)O)CN
622222,COC1=C(C=C2C3=C1C4=CC=CC=C4C=C3N(C2=O)OC)O
11688197,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
9579050,C1COCCN1C[C@H]2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-]
52940465,C1CN(CCC1Cl)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
91844718,C1CC(CCC1(C2=CC=CC=C2)NC3=NC=C(C=N3)C(=O)NO)(F)F
16720331,C1CN(C(=O)C(=C1)CCC(=O)NO)CCCC2=CC=CC=C2
3432579,C1CCC(CC1)C(=O)NO
18637,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)C(=O)N
163341,C[C@@H](C(=O)OC(=O)[C@H](C1CC(N(C1=O)O)O)N)N
6165447,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C(=O)N
572828,CN1CC2(C3CC4C5(C2C1C3CO4)C6=CC=CC=C6N(C5=O)OC)C=C
117697114,C1=CC(=C(C=C1F)F)CNC(=O)C2=C(C3=C(N=CC(=C3)CCCCCO)N(C2=O)O)N
3040355,CCCCC(CCCC)(CCCC)C(=O)NO
11261812,C1CC(=O)N(C1=O)OC(=O)CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
6918631,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCN(CC3)CC4=CC=C(O4)[N+](=O)[O-])F.Cl
9989441,C1CC(C2=C(C1)ONC2=O)N
146585168,CN1C2=C(C=CC=N2)C(=C1NC3=C(C=C(C=C3)I)F)C(=O)NOCCO
11294179,C1COC[C@@H]([C@@H]1NC(=O)C2=CC=C(C=C2)CN3C4=CC=CC=C4N=C3C(F)(F)F)C(=O)NO
16128040,CC1(C=CC2=C(O1)C=CC3=C2N(C(=O)[C@@]34C[C@]56[C@H](C4(C)C)C[C@@]7(CCCN7C5=O)C(=O)N6)O)C
447195,C1=C(C(=O)NO1)C[C@@H](C(=O)O)N
132659,C1COCCN1C[C@H](CN2C(=O)C(=C(O2)C3=CC=CC=C3)Cl)O.Cl
135565925,C1[C@H](N=C(S1)C2=C(C(=CC=C2)O)O)C(=O)N(CCC3=CN=CN3)O
144926,C1(=C(C(=C(C(=C1F)F)F)F)F)C(=O)NO
514103,C1=CN=C2C(=N1)C(=O)N(C=N2)O
10378404,C1=CC(=CC=C1SC/C=C/C=C/C(=O)NO)Cl
9989616,CNC1CCCC2=C1C(=O)NO2
11710300,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NOCCO
50354,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)[N+](=O)[O-]
441456,C1[C@H](ONC1=O)[C@@H](C(=O)O)N
449223,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](CO[C@@H]([C@H]1O)CO)CC(=O)NO
148471,C1=CC(=CN=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-]
9839581,CCCC1=C(C(=CC(=C1)C2=N[C@H](CO2)C(=O)NO)OC)OC
25244827,CC(=O)N(CCCC[C@@H](C(=O)[O-])NC(=O)CC(CC(=O)N[C@@H](CCCCN(C(=O)C)O)C(=O)[O-])(C(=O)[O-])O)O
228586,CC(C)C(=O)C1=CC=C(O1)[N+](=O)[O-]
307149,CN(C)C1=CC=C(C=C1)C(=O)NO
366134,CCCCCCCCCCCCCC(=O)NO
50991199,C1CCN(C1)CC2=CC=C(C=C2)C3=CN(N=N3)CC4=CC=C(C=C4)C(=O)NO
11173022,C1=CC2=C(C=C1I)C(=O)NO2
91810840,C1=CC=C(C=C1)CC(=O)N(CCO)CC2=CC=C(C=C2)C(=O)NO
449343,C([C@H]([C@H](C(=O)NO)O)O)O
46173771,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.[Fe]
155699554,CC(C)N(CC1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C2=C(C(=C(C(=C2)F)F)F)F
64284,CC(=O)N(C12CC3CC(C1)CC(C3)C2)OCCN(C)C.Cl
10545870,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CN=CC=C2)CC(=O)NO
2817424,C1=C(OC(=C1)[N+](=O)[O-])C2=NN=C(O2)SCC(=O)O
9871883,C1CC1N2CCC(CC2)(C(=O)NO)S(=O)(=O)C3=CC=C(C=C3)OC4=CC=C(C=C4)OC(F)(F)F
446761,C([C@H]([C@H]([C@@H](C(=O)NO)O)O)O)OP(=O)(O)O
278068,C1=CC=C(C=C1)S(=O)(=O)ON2C(=O)C3=CC=CC=C3C2=O
667595,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NO)N
5283414,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NO
10134493,CCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NOC)C
129110,COC(=O)CCC(=O)N(C1=CC(=CC=C1)OCC2=NC3=CC=CC=C3C=C2)O
44584549,CCC1=N[C@H]2C[C@@]3([C@H]4[C@H]([C@@H]1[C@@H]2CO4)O)C5=CC=CC=C5N(C3=O)OC
11064107,COC1=CC2=C(C=C1)N(C(=O)C(O2)O)OC
14671623,C1CCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O
4369,C1COCCC1(CC(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3
5288643,C1=CC(=CC=C1C[C@H](C(=O)NO)N)I
25163987,C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O
694001,C1=COC(=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
315023,C1=CSC2=C1C(=O)N(C(=O)N2)O
5287415,CCCCOC1=CC=C(C=C1)S(=O)(=O)N2C[C@H](C[C@@H]2C(=O)NO)NS(=O)(=O)C
21521602,C1=CC2=C(C=C1[N+](=O)[O-])ONC2=O
3049624,C1=CC(=C(C=C1NC(=O)CC(=O)NO)Cl)Cl
9578422,C1COCCN1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
10152076,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@H](CO)O
11708451,C1=CC(=C(C=C1Cl)Cl)/C=C/C(=O)NO
24825661,C1=CC(=C2C(=C1)ONC2=O)C(F)(F)F
121596287,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)/C=N\NC(=O)CCCCCCC(=O)NO
203276,C1=CC(=C(C=C1NCC(=O)NO)Cl)Cl
91824176,CC(C)(C)ONC(=O)C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)NCC2=CC=CC3=CC=CC=C32)NC(=O)CCC4=CC=CC=C4
10150081,C#CC1=CC(=C(C=C1)NC2=C(C=CC(=C2F)F)C(=O)NOCCO)F
151890382,CCC(C)(C)C(=O)N(CC1=CC(=CC(=C1)F)F)O
3011937,C1=CC(=CC=C1C#N)NC(=O)C2=CC=C(O2)[N+](=O)[O-]
5111,C1COCCC1(CC(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl
445018,COC1=CC=C(C=C1)S(=O)(=O)N2CN(C(=O)C[C@@H]2C(=O)NO)CC3=CC=CC=C3
9543420,CC(C)C[C@H](C(=O)NO)N(CC1=CC=CC=C1)[P@@](=O)(C)C2=CC=CC=C2
43423,CC1=CC(=C(C=C1Cl)C(C)C)OCCCC[N+](C)(C)CC2=CC=C(O2)[N+](=O)[O-].[Br-]
43429,CC1=CC(=C(C=C1Cl)C(C)C)OCCCCC[N+](C)(C)CC2=CC=C(O2)[N+](=O)[O-].[Br-]
132296,CCCCC(CC(=O)N[O-])C(=O)N1C(CCCN1)C(=O)NC(C2=CC=[N+]3N2C(CCC3)C(=O)O)C(C)CC
478379,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1CC2=CN(CCCCCCNC1=O)C3=CC=CC=C23
3035710,CCCCCC(CC(=O)N[O-])C(=O)N1C(CCCN1)C(=O)NC(C2=CC=[N+]3N2C(CCC3)C(=O)O)C(C)CC
56951447,C1=CC=C(C=C1)NC(=O)C(C(C(C(C(C(C(=O)NO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
53392492,C1=CC=C2C(=C1)C=CC=C2NC(=O)OCC3=CC=C(C=C3)CNCCCCN(C(=O)/C=C/C(=O)O)O
819865,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)O)[N+](=O)[O-]
9907830,CC1=CC=C(C=C1)[C@H]([C@H](CO)C(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C
11143173,C1[C@H]([C@H](C2=CC=CC=C21)NC(=O)[C@H](CC3=CC(=CC=C3)O)CC(=O)NO)O
1348789,C1=CC=C(C(=C1)C(=O)ONC(=O)C2=CC=C(C=C2)Cl)Br
9921260,C1=CC=C(C=C1)C(=O)NCCCCCC(=O)NO
11694528,C1=CC=C(C=C1)S(=O)CCCCCC(=O)NO
24178109,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)N(CCO)CC(=O)NO
10039403,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)OCCC(=O)NO
445015,CC(=CCC/C(=C/CC/C(=C/CONC(=O)CP(=O)(O)O)/C)/C)C
448475,C1=CC=C2C(=C1)NC(=O)[C@H](S2)CC(=O)NO
449096,CN(C1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C2=CC=C(S2)C3=CC=CC=N3
514101,C1C2=CC=CC=C2CN(C1=O)O
3481675,CN1N=C(N=N1)C2=C(C(=O)NO2)CC(C(=O)O)N
5496920,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N
6917986,C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)NO
9794049,C1=CN=C2C(=N1)C(=O)N(C(=O)N2)O
10565532,CCCCC(CC(=O)NO)S(=O)(=O)C1CCCCC1
10787514,CC(C)C[C@H](C(=O)NO)N(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
13687210,CN(C(=O)/C=C/C1=CC2=CC=CC=C2C=C1)O
3005839,C1COCCN1C[C@H]2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-]
5288814,CC1([C@H](N(CCCS1)S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)NO)C
5289389,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(C[C@@H]2C(=O)NO)C(=O)OCC3=CC=CC=C3
5411990,C1=CC(=CC=C1C(=O)NNC(=O)/C=C/C2=CC=C(O2)[N+](=O)[O-])F
5469569,C1=CN=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
193987,CC1(C(=O)N(C(=O)N1C)C[C@H]([C@@H](CC2CCCC2)C(=O)N3CCCCC3)C(=O)NO)C
953649,CC1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC=C(O3)[N+](=O)[O-]
4871646,C1=CC=C2C(=C1)C(=O)N(C2=O)CCCCCC(=O)NO
5331853,C1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
6539651,CC(C)[C@H](C(=O)NO)NS(=O)(=O)C1=CC=C(C=C1)OC
6540257,CCCC1=CC2=C(C(=C1O[C@@H](C3=CC=C(C=C3)C(C)C)C(=O)O)CCC)ON(C2=O)C
9835402,COC1=CC=C(C=C1)C(=O)NCCCCCC(=O)NO
10550399,CC(C)[C@H](C(=O)NO)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)Br
11086699,C1=CC(=CC=C1C(=O)NCCCCCC(=O)NO)O
11404581,C1CNCCC1C2=C(C(=O)NO2)C3=CC=CC=C3
11638703,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCO)O
11645841,CCCCCCCC/C=C\CCCCCCCC(=O)NOCCO
13670400,CN(C(=O)CC1=CC=C(C=C1)C2=CC=CC=C2)O
13746840,CN(C(=O)/C=C/C1=CC=C(C=C1)C2=CC=CC=C2)O
13746842,CN(C(=O)/C=C/C1=CC2=C(C=C1)C3=CC=CC=C3C=C2)O
13746843,CN(C(=O)/C=C/C1=CC2=C(C=CC3=CC=CC=C32)C=C1)O
13746844,CN(C(=O)/C=C/C1=CC2=CC=CC=C2C3=CC=CC=C31)O
15670548,CN(C(=O)/C=C/C1=CC=CC2=CC=CC=C21)O
20238032,C/C(=C\C1=CC2=CC=CC=C2C=C1)/C(=O)NO
23640756,COC(=O)[C@H](CC1=CC=C(C=C1)Br)NC(=O)CCCCCCC(=O)NO
24800833,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)C[C@@]4(C[C@@H]4C(=O)NO)C(=O)OC
44386824,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)NO)[N+](=O)[O-]
