Code,Average IC50,Bioactivity,SMILES,INCHI-KEY
1744953,2810,inactive,COc(ccc(/C=C/C(NO)=O)c1)c1OCC(Nc1cccc(F)c1)=O,OWGVZASNMZRAIH-SOFGYWHQSA-N
2559461,390,inactive,COc(ccc(/C=C\c(cc1OC)cc(OC)c1OC)c1)c1OCc(cc1)ccc1C(NO)=O,PUUOAXFQIHTMNS-WAYWQWQTSA-N
2547498,1400,inactive,COc(ccc(/C=C\c(cc1OC)cc(OC)c1OC)c1)c1OCCCC(NO)=O,NEBXLTJNTQEMNB-FPLPWBNLSA-N
593843,71000,inactive,COc(ccc(/C=C1\Oc(cccc2)c2C\1=O)c1)c1OC,FJYHPGCVLUAPLZ-YBEGLDIGSA-N
2547837,250,inactive,COc(ccc(C(c(cc1OC)cc(OC)c1OC)=O)c1)c1OCC(NO)=O,FAPHOPSWNUKJNM-UHFFFAOYSA-N
2460024,30,active,COc(ccc(C/C(\C(NCCSSCCNC(/C(\Cc(cc1)cc(O)c1OC)=N/O)=O)=O)=N\O)c1)c1O,MBLSOAQAKCPNNR-UHFFFAOYSA-N
363621,107,active,COc(ccc(CNCC[n](cc1)nc1-c1ccc(C(NO)=O)[s]1)c1)c1OC,SJMGSQGSZWJFLD-UHFFFAOYSA-N
1350446,560,inactive,COc(ccc(NC(CCCCCC(NO)=O)=O)c1)c1C(Nc1cc(C#C)ccc1)=O,YNFRPXYMFVUPCE-UHFFFAOYSA-N
440542,23,active,COc(ccc(NS(c1cc(/C=C/C(NO)=O)ccc1)(=O)=O)c1)c1OC,ZIESAXDGRKQNND-RMKNXTFCSA-N
1352185,9.7,active,COc(ccc(S([n](cc1)c2c1cc(/C=C/C(NO)=O)cc2)(=O)=O)c1)c1OC,WFODACKMLVBMPT-XBXARRHUSA-N
418267,160,active,COc(ccc(S(N(CC1)CCN1c1ncc(/C=C/C(NO)=O)[s]1)(=O)=O)c1)c1OC,MUCCGMZNGAIKAP-ZZXKWVIFSA-N
418241,70,active,COc(ccc(S(N(CC1)CCN1c1ncc(C(NO)=O)[s]1)(=O)=O)c1)c1OC,GBYHFKMJQQDMBI-UHFFFAOYSA-N
1249544,317,inactive,COc(ccc(S(N1CCC(CCCC(NO)=O)CC1)(=O)=O)c1)c1OC,JUHJNMPISCPGNI-UHFFFAOYSA-N
440543,137,active,COc(ccc(S(Nc1cc(/C=C/C(NO)=O)ccc1)(=O)=O)c1)c1OC,SXEVGKZLFXWXHJ-RMKNXTFCSA-N
507028,76,active,COc(cccc1)c1-c1c[n](CCCCCC(NO)=O)nn1,SZWMWPDHNLPSFK-UHFFFAOYSA-N
2727095,270,inactive,COc(cccc1)c1-c1ncc(C(NCCCCCCC(NO)=O)=O)[s]1,DTPLXGVOTRFBKX-UHFFFAOYSA-N
1819043,38.5,active,COc(cccc1)c1C(NC(Cc1c[nH]c2c1cccc2)COc1cc(/C=C/C(NO)=O)ccc1)=O,VSRRZSNVPQPAFD-BUHFOSPRSA-N
1283974,22,active,COc(cccc1)c1N(CC1)CCN1S(c1cc(/C=C/C(NO)=O)ccc1)(=O)=O,ZGAUTSMGIROLQJ-MDZDMXLPSA-N
363639,8,active,COc(cccc1)c1NC(C[n](cc1)nc1-c1ccc(C(NO)=O)[s]1)=O,KIWHKCQNNDGYSX-UHFFFAOYSA-N
688194,54000,inactive,COc(cccc1)c1NC(CCCCCC(Nc1ccccc1)=O)=O,ZNBNJGDITIBWKS-UHFFFAOYSA-N
688195,470000,inactive,COc(cccc1)c1NC(CCCCCCC(Nc1ccccc1)=O)=O,KSUPQBHTFDUVAZ-UHFFFAOYSA-N
234796,111,active,COc(cccc1)c1NCCNCc1ccc(/C=C/C(NO)=O)cc1,NHVFHHKXUUGRHH-ZHACJKMWSA-N
246105,44,active,COC(NCCSSCCNC(/C(\Cc(cc1)cc(Br)c1O)=N/O)=O)=O,QBAGBBYBQAYFBT-UHFFFAOYSA-N
2568713,430,inactive,COc1c(/C=C/C(Nc(cccc2)c2N)=O)cc(/C=C\c(cc2OC)cc(OC)c2OC)cc1,LSKAICRTMVFZOZ-FMDFGENTSA-N
2156231,100,active,COc1c(CCCCC(NO)=O)cc2c(Nc(cc3)cc(Cl)c3F)ncnc2c1,VDIGVJGLKJPTED-UHFFFAOYSA-N
415850,860,inactive,COc1c(CN(CCC=C2CCC(NO)=O)C2=O)cccc1,JZKKMWZFESRFSM-UHFFFAOYSA-N
2061175,102,active,COc1cc(-c2n[nH]c(C(NCCCCCCS)=O)c2)cc(OC)c1OC,HIUNIEQHYXYXSL-UHFFFAOYSA-N
2714467,80,active,COc1cc(-c2ncc(/C=C/C(Nc(cccc3)c3N)=O)[s]2)cc(OC)c1OC,UYZFMDDTYKKSNC-CMDGGOBGSA-N
2737763,720,inactive,COc1cc(-c2ncc(/C=C/C(NO)=O)[s]2)cc(OC)c1,HYNKXGFKJRICCE-ONEGZZNKSA-N
2723933,100,active,COc1cc(-c2ncc(/C=C/C(NO)=O)[s]2)cc(OC)c1OC,WKOYMTOKRMOPLE-SNAWJCMRSA-N
2730370,790,inactive,COc1cc(-c2ncc(C(NCCCCCCC(NO)=O)=O)[s]2)cc(OC)c1,BIOGSGLOVMYWDH-UHFFFAOYSA-N
2719771,670,inactive,COc1cc(-c2ncc(C(NCCCCCCC(NO)=O)=O)[s]2)cc(OC)c1OC,RHJGTOMAWYAOCO-UHFFFAOYSA-N
86971,3.1,active,COc1cc([nH]c(C(NCCCCCCC(NO)=O)=O)c2)c2c(OC)c1,LXWHVUKTMMEMCN-UHFFFAOYSA-N
390837,1000,inactive,COc1cc(C(c2cc(cc(/C=C/C(NO)=O)cc3)c3[o]2)=O)cc(OC)c1OC,NMHHZFLDXBTGRJ-FNORWQNLSA-N
2441169,4995,inactive,COc1cc(C(NOCc2ccc(/C=C/C(NO)=O)cc2)=O)cc(OC)c1OC,YZYKDCAQJIOPOU-CMDGGOBGSA-N
2482239,640,inactive,COc1cc(C(NOCCCCCC(NO)=O)=O)cc(OC)c1,WARMWIVORGODLX-UHFFFAOYSA-N
2480346,1330,inactive,COc1cc(C(NOCCCCCC(NO)=O)=O)cc(OC)c1OC,WSFZAZKSARVIJQ-UHFFFAOYSA-N
716636,61100,inactive,COc1cc(C(O[n]2nnc3c2cccc3)=O)cc(OC)c1,QWHKZPJROUUFDK-UHFFFAOYSA-N
716750,9400,inactive,COc1cc(C(O[n]2nnc3c2cccc3)=O)cc(OC)c1OC,PJIKVVCQXLHJHV-UHFFFAOYSA-N
354072,500,inactive,COc1cc(OC)c(CN(CCC=C2CCC(NO)=O)C2=O)cc1,HNWBZHDFSOSCIQ-UHFFFAOYSA-N
604096,34.1,active,COc1cc2c(Nc3cc(C#C)ccc3)ncnc2cc1OCCCCCCC(NO)=O,GGLLZEGVMRMANJ-UHFFFAOYSA-N
2148577,100,active,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1NC(CCCC(NO)=O)=O,QSEAPZKLROFAKK-UHFFFAOYSA-N
2107743,100,active,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1NC(CCCCC(NO)=O)=O,NLRBZONSZRIFBF-UHFFFAOYSA-N
2150568,100,active,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1OCCCC(NO)=O,UEMIHBVWQRIABF-UHFFFAOYSA-N
603693,260.5,inactive,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1OCCCCC(NO)=O,YTSHEQYHNLLMSR-UHFFFAOYSA-N
603695,13.2,active,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1OCCCCCC(NO)=O,XFDYLGGJRSOHKI-UHFFFAOYSA-N
603809,215.84,active,COc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1OCCCCCCC(NO)=O,PLIVFNIUGLLCEK-UHFFFAOYSA-N
604026,4.2,active,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(NO)=O,GWEFXJQVLISMDM-UHFFFAOYSA-N
592371,0.95,active,COc1ccc(/C=C/C(CO)N(CC2)CCN2c(nc2)ncc2C(NO)=O)cc1,PPEIAJKMCSPOIO-GORDUTHDSA-N
2416189,120,active,COc1ccc(C/C(\C(NCCSSCCNC(/C(\Cc(cc2)ccc2OC)=N/O)=O)=O)=N\O)cc1,FNXGNPSZWGEAOH-UHFFFAOYSA-N
2373437,3150,inactive,COc1ccc(C/C(\C(NCCSSCCNC(/C(\Cc(cc2)ccc2OC)=N/OC)=O)=O)=N\OC)cc1,ZXFNSQGLGLFYPX-UHFFFAOYSA-N
507159,1.8,active,COc1ccc(cc(cc2)-c3c[n](CCCCCC(NO)=O)nn3)c2c1,LZEMGHTYCJXNLM-UHFFFAOYSA-N
507160,15.3,active,COc1ccc(cc(cc2)-c3c[n](CCCCCCC(NO)=O)nn3)c2c1,GCNGIUZJTVNRTP-UHFFFAOYSA-N
598307,226.1,active,COc1ccc(cc(cc2)-c3c[n](CCCCCCCC(NO)=O)nn3)c2c1,QZDNUSAWCAENBV-UHFFFAOYSA-N
1845060,140,active,COc1ccc(CCCN(C=CC=C2/C=C/C(NO)=O)C2=O)cc1,ANIKOPXKPXWXSB-DHZHZOJOSA-N
1845039,380,inactive,COc1ccc(CN(C=CC=C2/C=C/C(NO)=O)C2=O)cc1,UGODRQIMCFKNQY-RMKNXTFCSA-N
709272,95,active,COc1ccc(CN(C2)C[C@@H](C3)[C@H]2CN3c(nc2)ncc2C(NO)=O)cc1,NNFGLNWJVJRWFM-IYBDPMFKSA-N
415859,440,inactive,COc1ccc(CN(CCC=C2CCC(NO)=O)C2=O)cc1,XHHFTPUALQCKON-UHFFFAOYSA-N
1162317,20,active,COc1ccc(CN[C@@H]2[C@@H](C3)[C@H]2CN3c(nc2)ncc2C(NO)=O)cc1,ZOSHJLXUPUTKEC-ZSHCYNCHSA-N
363620,13,active,COc1ccc(CNCC[n](cc2)nc2-c2ccc(C(NO)=O)[s]2)cc1,BBLKKBHWHCNSHW-UHFFFAOYSA-N
2544688,5700,inactive,COc1ccc2c(NC3CCN(Cc4ccccc4)CC3)nc(NCCNC(CCCCC(NO)=O)=O)nc2c1,DBBLWZNNVCFABF-UHFFFAOYSA-N
2333570,8423.333333,inactive,COc1ccc2c(NC3CCN(Cc4ccccc4)CC3)nc(NCCNC(CCCCCC(NO)=O)=O)nc2c1,AWFJKIGLLSWFNV-UHFFFAOYSA-N
2325675,21540,inactive,COc1ccc2c(NC3CCN(Cc4ccccc4)CC3)nc(NCCNC(CCCCCCC(NO)=O)=O)nc2c1,JIVWNYWADHBBGR-UHFFFAOYSA-N
1283971,28,active,COc1ccc2nc(/C=C/C(NO)=O)ccc2c1,WHZVNACXBWBBAT-QPJJXVBHSA-N
507027,13.9,active,COc1cccc(-c2c[n](CCCCCC(NO)=O)nn2)c1,PNVDNYPWSWWCGS-UHFFFAOYSA-N
476513,3200,inactive,COc1cccc(-c2c[s]c(NC(C(CCCCNS(N)(=O)=O)NC(OCc3ccccc3)=O)=O)n2)c1,YAOSRECXNLRTGR-UHFFFAOYSA-N
2724097,580,inactive,COc1cccc(-c2ncc(/C=C/C(Nc(cccc3)c3N)=O)[s]2)c1,GAVSXVWVXMCZJI-MDZDMXLPSA-N
2724820,660,inactive,COc1cccc(-c2ncc(/C=C/C(NO)=O)[s]2)c1,VECOHHBWMSYDGA-AATRIKPKSA-N
2725120,440,inactive,COc1cccc(-c2ncc(C(NCCCCCCC(NO)=O)=O)[s]2)c1,BXYYOHHPUJWRFS-UHFFFAOYSA-N
390819,120,active,COc1cccc(C(c2cc(cc(/C=C/C(NO)=O)cc3)c3[n]2S(c2ccccc2)(=O)=O)=O)c1,MVZPDGKOMFMAJV-ACCUITESSA-N
390828,330,inactive,COc1cccc(C(c2cc(cc(/C=C/C(NO)=O)cc3)c3[nH]2)=O)c1,YJVDUYBZAHCCAV-SOFGYWHQSA-N
390835,650,inactive,COc1cccc(C(c2cc(cc(/C=C/C(NO)=O)cc3)c3[o]2)=O)c1,JDFCMTMEFASINY-SOFGYWHQSA-N
1819042,67.4,active,COc1cccc(C(NC(Cc2c[nH]c3c2cccc3)COc2cc(/C=C/C(NO)=O)ccc2)=O)c1,RQIGISSFIZKSNJ-OUKQBFOZSA-N
1845059,30,active,COc1cccc(CCCN(C=CC=C2/C=C/C(NO)=O)C2=O)c1,MSWKVZRQRACREJ-MDZDMXLPSA-N
1845048,70,active,COc1cccc(CCN(C=CC=C2/C=C/C(NO)=O)C2=O)c1,MAKZKVULZPYPKE-BQYQJAHWSA-N
1845038,150,active,COc1cccc(CN(C=CC=C2/C=C/C(NO)=O)C2=O)c1,BNLNJULQHUPBDH-BQYQJAHWSA-N
415856,1940,inactive,COc1cccc(CN(CCC=C2CCC(NO)=O)C2=O)c1,LIKJEVWDLMKODL-UHFFFAOYSA-N
1283975,22,active,COc1cccc(NS(c2cc(/C=C/C(NO)=O)ccc2)(=O)=O)c1,LFJZWKWWAXYUAR-CMDGGOBGSA-N
507029,315.9,inactive,COc1cccc(OC)c1-c1c[n](CCCCCC(NO)=O)nn1,SOWMPEPQTOSDTL-UHFFFAOYSA-N
207153,4.3,active,COc1cccc(OC)c1-c1c[s]c(CCCCCCC(NO)=O)n1,ZEOTWNPXBDGMHS-UHFFFAOYSA-N
87210,3.1,active,COc1cccc2c1cc(C(NCCCCCCC(NO)=O)=O)[nH]2,WBWKROXBLJWTKY-UHFFFAOYSA-N
1571050,3790,inactive,COc1cccc2c1cc(C(NO)=O)[s]2,HDSAWWRRSVJRDY-UHFFFAOYSA-N
592366,1.5,active,COCC(/C=C/c1ccccc1)N(CC1)CCN1c(nc1)ncc1C(NO)=O,CUHDSDLVRCISIT-BQYQJAHWSA-N
1562149,140,active,COCCNc1nc(-c2c(C3)cc(/C=C/C(NO)=O)cc2)c3[s]1,CZEPBMRUABSSIM-HWKANZROSA-N
2153542,1000,inactive,COCCOc(cc(c1c2)ncnc1Nc(cc1)cc(Cl)c1F)c2NC(CCCC(NO)=O)=O,FRKXHSZOCMPQBJ-UHFFFAOYSA-N
2156172,100,active,COCCOc(cc(c1c2)ncnc1Nc(cc1)cc(Cl)c1F)c2NC(CCCCC(NO)=O)=O,VBKXVSKEWDYERF-UHFFFAOYSA-N
603871,8.4,active,COCCOc(cc(c1c2)ncnc1Nc(cc1)cc(Cl)c1F)c2OCCCCCCC(NO)=O,FEOPLVISXFSHGK-UHFFFAOYSA-N
468891,2911.5,inactive,COCCSC(SCC(c(cc1)ccc1OC)=O)=S,RPRDDMFAESDZSN-UHFFFAOYSA-N
593689,40000,inactive,COCOc(cc1O/C2=C\c(cc3)cc(OCOC)c3OCOC)cc(OCOC)c1C/2=O,XYPJLRMVXOEGIS-UHFFFAOYSA-N
299015,230000,inactive,CS(CCCCCCC(Nc1ccccc1)=O)(=O)=O,RRPKZMYAASXBRP-UHFFFAOYSA-N
299074,7500000,inactive,CS(NCCCCCC(Nc1ccccc1)=O)(=O)=O,DOJFCDQNFGWIDH-UHFFFAOYSA-N
434388,198000,inactive,CS(SCCN)(=O)=O.Br,DMVGEUBCWCKGMY-UHFFFAOYSA-N
434437,102000,inactive,CS(SCCO)(=O)=O,AGPKHLPHPSLRED-UHFFFAOYSA-N
2566468,1680,inactive,CSc(cc1)cc(N(Cc(cc2)ccc2C(NO)=O)c2c3cccc2)c1S3=O,BXNQLYZTLIIXAP-UHFFFAOYSA-N
2571071,680,inactive,CSc(cc1)cc2c1Sc(cccc1)c1N2Cc(cc1)ccc1C(NO)=O,AZSLZMAUZIBWOG-UHFFFAOYSA-N
386809,100,active,CSC(SCC(c(cc1)cc(Cl)c1Cl)=O)=S,GJLVQCNKKYUFOD-UHFFFAOYSA-N
382035,30,active,N[C@@H](Cc(cc1)ccc1O)C(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,BKQJCMOVBFAIQR-VWLOTQADSA-N
382033,50,active,N[C@@H](Cc1c[nH]c2c1cccc2)C(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,ACGVFMBQNSCSQI-SANMLTNESA-N
382029,80,active,N[C@@H](Cc1ccccc1)C(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,SZYFHRXJYNBDKS-VWLOTQADSA-N
615463,8.9,active,N#C[Se]CCCCCC(Nc1ccccc1)=O,KUEQWBIGMIIMRB-UHFFFAOYSA-N
1162315,30,active,N#Cc1ccc(CN[C@@H]2[C@@H](C3)[C@H]2CN3c(nc2)ncc2C(NO)=O)cc1,NMKNCDRWFBGIEY-ZSHCYNCHSA-N
2541542,1690,inactive,NC(c(cc1)cc(N(Cc(cc2)ccc2C(NO)=O)c2c3cccc2)c1S3=O)=O,GHZDPJSQRIMLOB-UHFFFAOYSA-N
2556281,100,active,NC(c(cc1)cc2c1Sc(cccc1)c1N2Cc(cc1)ccc1C(NO)=O)=O,QZBVZNKZPACUDP-UHFFFAOYSA-N
2553763,20,active,NC(c(cc1)cc2c1Sc(cccc1)c1N2Cc1ccc(/C=C/C(NO)=O)cc1)=O,ZPGFFUPJVVYKGI-FMIVXFBMSA-N
246102,330,inactive,NC(C(NCCSSCCNC(/C(\Cc(cc1)cc(Br)c1O)=N/O)=O)=O)=O,YGIKYEWREOTRIM-UHFFFAOYSA-N
166567,40000,inactive,Nc(cc(cc1)Cl)c1NC(c1ccc(CNC(OCc2cnccc2)=O)cc1)=O,LSUMFFKZSHRRLY-UHFFFAOYSA-N
1965665,7180,inactive,Nc(cc(cc1)F)c1NC(c1ccc(CNC(/C=C/c2cnccc2)=O)cc1)=O,SZMJVTADHFNAIS-BJMVGYQFSA-N
2189390,100,active,Nc(cc1)ccc1C(NCCNC(CCCC(NO)=O)=O)=O,DKZHSISNEFUSOC-UHFFFAOYSA-N
2102918,1000,inactive,Nc(cc1)ccc1C(NCCNC(CCCCC(NO)=O)=O)=O,XPOLLRZVEJOOKY-UHFFFAOYSA-N
688191,123000,inactive,Nc(cc1)ccc1NC(CCCCCC(Nc1ccccc1)=O)=O,RYQVSJKGGSFMNI-UHFFFAOYSA-N
688192,186000,inactive,Nc(cc1)ccc1NC(CCCCCCC(Nc1ccccc1)=O)=O,ONPPQRMVTONZIM-UHFFFAOYSA-N
2157368,7000,inactive,NC(Cc1ccccc1)C(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCNC(CS)=O)=O)=O,KPPGBOJVGZRMKT-UHFFFAOYSA-N
1757252,400,inactive,Nc(ccc(-c1ccc[s]1)c1)c1NC(c(cc1)cnc1N(CC1)CCC1(CN1)OC1=O)=O,MUTPWJCHZIMJSP-UHFFFAOYSA-N
399343,900,inactive,Nc(ccc(-c1ccc[s]1)c1)c1NC(c1cc2nccnc2cc1)=O,IHJROTPCROQIGM-UHFFFAOYSA-N
1346008,49,active,NC(CCC(c1nc(cccc2)c2[o]1)[n]1nnc(/C=C/C(NO)=O)c1)=O,YHUKUCLLGWDNFM-VMPITWQZSA-N
166860,7700,inactive,Nc(ccc(Cl)c1)c1NC(c1ccc(CNC(OCc2cnccc2)=O)cc1)=O,JUIOEFBPMVZHEA-UHFFFAOYSA-N
2227879,1060,inactive,Nc(ccc(F)c1)c1NC(c1ccc(CNC(/C=C/c2cnccc2)=O)cc1)=O,WXHHICFWKXDFOW-BJMVGYQFSA-N
166824,6000,inactive,Nc(ccc(F)c1)c1NC(c1ccc(CNC(OCc2cnccc2)=O)cc1)=O,MIXOCOJVVUYECQ-UHFFFAOYSA-N
2135741,80,active,Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCCC(NO)=O)=O,MJVVBRRJTJDLGQ-UHFFFAOYSA-N
2717036,630,inactive,Nc(cccc1)c1NC(/C=C/c1cnc(-c2cc([nH]cc3)c3cc2)[s]1)=O,RSVNFRRFTRLZNG-BQYQJAHWSA-N
427080,9549.9,inactive,Nc(cccc1)c1NC(c(cc1)ccc1-c1ncc[s]1)=O,QMKZKPHUXAXYLU-UHFFFAOYSA-N
427024,36308,inactive,Nc(cccc1)c1NC(c(cc1)ccc1N1CCN(Cc2ccccc2)CC1)=O,OOAAJFHZOJDJSO-UHFFFAOYSA-N
427076,16596,inactive,Nc(cccc1)c1NC(c(cc1)ccc1N1CCOCC1)=O,BRBWRHWPBGPXQR-UHFFFAOYSA-N
399342,3000,inactive,Nc(cccc1)c1NC(c1cc2nccnc2cc1)=O,DINRLSVFUAZDMZ-UHFFFAOYSA-N
427073,26915,inactive,Nc(cccc1)c1NC(c1ccc(C2CCN(Cc3ccccc3)CC2)cc1)=O,ITRKUDJHKGMANV-UHFFFAOYSA-N
2367443,1035,inactive,Nc(cccc1)c1NC(c1ccc(CN(CC(NCc2ccccc2)=O)C(c2cnccc2)=O)cc1)=O,JXPUPKGPUCKYBK-UHFFFAOYSA-N
237726,5200,inactive,Nc(cccc1)c1NC(c1ccc(CNC(Cc2ccccc2)=O)cc1)=O,JRFBVLJXBBJSFR-UHFFFAOYSA-N
237725,4300,inactive,Nc(cccc1)c1NC(c1ccc(CNC(CCCc2ccccc2)=O)cc1)=O,GNKGLYORFGAWBU-UHFFFAOYSA-N
429929,3800,inactive,Nc(cccc1)c1NC(c1ccc(CNC(CCCCCCC(NCCCNCCCCNCCC(c2ccccc2)c2ccccc2)=O)=O)cc1)=O,FMLDOEOHIHOBGM-UHFFFAOYSA-N
36237,4776.270588,inactive,Nc(cccc1)c1NC(c1ccc(CNC(OCc2cnccc2)=O)cc1)=O,INVTYAOGFAGBOE-UHFFFAOYSA-N
476487,11000,inactive,Nc(cccc1)c1NC(c1ccc(CNCOC(c2cnccc2)=O)cc1)=O,YPFKJHJILXIYNQ-UHFFFAOYSA-N
1724368,1355,inactive,Nc(cccc1)c1NC(c1ccc(COc(cc23)ccc2ncnc3Nc2cccc(Br)c2)cc1)=O,RGIXMSXCHQWNPC-UHFFFAOYSA-N
2316413,720,inactive,Nc(cccc1)c1NC(c1ccc(CSC(N(CC2)CCN2c2ccncc2)=S)cc1)=O,AZNFBEXFQBFYOQ-UHFFFAOYSA-N
2344861,1995,inactive,Nc(cccc1)c1NC(c1ccc(CSc2nc(C(F)(F)F)ccn2)cc1)=O,GMXVQBBEKILTMI-UHFFFAOYSA-N
427079,51286,inactive,Nc(cccc1)c1NC(c1ncccc1)=O,XIQCXQUJFNTCCK-UHFFFAOYSA-N
688123,238000,inactive,Nc(cccc1)c1NC(CCCCC(Nc1ccccc1)=O)=O,IDPDDYDPARSMBL-UHFFFAOYSA-N
688309,14000,inactive,Nc(cccc1)c1NC(CCCCCC(Nc(cccc1)c1N)=O)=O,QCLBWMILHUJKFU-UHFFFAOYSA-N
429636,78000,inactive,Nc(cccc1)c1NC(CCCCCC(Nc1ccccc1)=O)=O,ZAIULUYKQLVQFH-UHFFFAOYSA-N
688250,91000,inactive,Nc(cccc1)c1NC(CCCCCC(Nc1ncccc1)=O)=O,WPCXZNBVKPQESY-UHFFFAOYSA-N
184679,111750,inactive,Nc(cccc1)c1NC(CCCCCCC(Nc1ccccc1)=O)=O,RFLHBLWLFUFFDZ-UHFFFAOYSA-N
644830,32000,inactive,Nc(cccc1)c1NC(CCCCCCOc(cc1)ccc1C(SS1)=CC1=S)=O,GJPONUFSMYJFDV-UHFFFAOYSA-N
2391846,23050,inactive,Nc(cccc1)c1NC(CCCCCN(CC(NC1CCCCC1)=O)C(c1cccc2ccccc12)=O)=O,BBOZKUDSOWBNPX-UHFFFAOYSA-N
2369913,32750,inactive,Nc(cccc1)c1NC(CCCCCN(CC(NC1CCCCC1)=O)C(c1ccccc1)=O)=O,RRNIVHIUPWXEQA-UHFFFAOYSA-N
2448593,7165,inactive,Nc(cccc1)c1NC(CCCCCN(CC(NCc1ccccc1)=O)C(c1cccc2ccccc12)=O)=O,AIBZWRKVSGALQN-UHFFFAOYSA-N
1511214,38950,inactive,Nc(cccc1)c1NC(CCCCCONC(Nc1ccccc1)=O)=O,VCIHVPBMBIWIPX-UHFFFAOYSA-N
592385,3.8,active,NC(CN(CC1)CCN1c(nc1)ncc1C(NO)=O)/C=C/c1ccccc1,QEFGLPCPNIXRRH-VOTSOKGWSA-N
398296,21000,inactive,NC(N=C1N=CC(CNc(cc2)ccc2C(N[C@@H](CCC(NCCCCCCS)=O)C(O)=O)=O)=NC11)=NC1=O,KEVSFNCGRUXHCO-LROBGIAVSA-N
398295,9000,inactive,NC(N=C1N=CC(CNc(cc2)ccc2C(N[C@@H](CCC(NCCCCCCSSCCCCCCNC(CC[C@@H](C(O)=O)NC(c(cc2)ccc2NCC(C=NC2=NC(N)=N3)=NC2C3=O)=O)=O)=O)C(O)=O)=O)=NC11)=NC1=O,NLMVCNVFCPWLNL-XLVUVUJJSA-N
398294,3000,inactive,NC(N=C1N=CC(CNc(cc2)ccc2C(N[C@@H](CCC(NCCOCCOCCSSCCCCCCC(Nc2ncc(-c3ccccc3)[s]2)=O)=O)C(O)=O)=O)=NC11)=NC1=O,AYBOMLWSHIYZGP-MWGAKABSSA-N
398293,270,inactive,NC(N=C1N=CC(CNc(cc2)ccc2C(N[C@@H](CCC(NCCSSCCCCCCC(Nc2ncc(-c3ccccc3)[s]2)=O)=O)C(O)=O)=O)=NC11)=NC1=O,NKTNMHVUBYYGJI-LMUZMDBKSA-N
479371,5.95,active,Nc1cccc(-c2c[s]c(NC(CCCCCCC(NO)=O)=O)n2)c1,DRRQFLRBTKPRMM-UHFFFAOYSA-N
1053131,7.6,active,Nc1cccc(-c2c[s]c(NC(CCCCCCC(NO)=O)=O)n2)c1.Cl,UUEJBZHVPJHUTE-UHFFFAOYSA-N
688125,500000,inactive,Nc1cccc(NC(CCCCCC(Nc2ccccc2)=O)=O)c1,JVBBHSZVGHNDSR-UHFFFAOYSA-N
688126,85000,inactive,Nc1cccc(NC(CCCCCCC(Nc2ccccc2)=O)=O)c1,LYSCBMZCUQLKJI-UHFFFAOYSA-N
2134975,100,active,Nc1ncnc([n]2CCCCCC(NO)=O)c1nc2Sc(cc1OCOc1c1)c1Br,FVOWQWQEKSWILA-UHFFFAOYSA-N
2116963,100,active,Nc1ncnc([n]2CCNCCCCCC(NO)=O)c1nc2Sc(cc1OCOc1c1)c1I,QJRZURHQCSFCDN-UHFFFAOYSA-N
2185082,1000,inactive,Nc1ncnc([n]2CCOCCCCC(NO)=O)c1nc2Sc(cc1OCOc1c1)c1Br,JKSYSVRMOOPNHR-UHFFFAOYSA-N
2136068,1000,inactive,Nc1ncnc([n]2CCOCCCCCC(NO)=O)c1nc2Sc(cc1OCOc1c1)c1Br,ZJLHLNDVMNYNIX-UHFFFAOYSA-N
2123959,200,active,NCC(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,KRHTTZGDEYILMI-UHFFFAOYSA-N
2175554,3000,inactive,NCC(Nc(cccc1)c1-c(cc1)ccc1NC(CCCCCNC(CS)=O)=O)=O,UAEHSKBDYBRUNU-UHFFFAOYSA-N
427575,58,active,NCCC[n]1nnc(CNc(cc2)ccc2C(NCCCCCCC(NO)=O)=O)c1,VYBKJKUFXIAVJM-UHFFFAOYSA-N
2270630,560,inactive,NCCCCNCCCCNCCCN(C(c(cc1)c(c2ccc3C(N4CCCCCC(NO)=O)=O)c3c1C4=O)=O)C2=O.Cl,AZXVVJIOYLECRG-UHFFFAOYSA-N
2278506,520,inactive,NCCCNCCCCNCCCN(C(c(cc1)c(c2ccc3C(N4CCCCCC(NO)=O)=O)c3c1C4=O)=O)C2=O.Cl,OKWFDUKMRXBOSL-UHFFFAOYSA-N
2263788,410,inactive,NCCCNCCCN(C(c(cc1)c(c2ccc3C(N4CCCCCC(NO)=O)=O)c3c1C4=O)=O)C2=O.Cl,VXAZFCVDHSQECO-UHFFFAOYSA-N
